epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,162.699,0.68752,0.61458,0.85308,0.91942,0.85504,0.93073,0.78678,0.66574,0.50304,0.85494,0.000417719,0.000417719,0.000417719
69,164.67,0.6735,0.60159,0.85683,0.91816,0.88041,0.9417,0.79932,0.66753,0.5044,0.85357,0.000414625,0.000414625,0.000414625
70,166.649,0.67205,0.60575,0.85739,0.88209,0.9274,0.95606,0.80762,0.65514,0.49972,0.8504,0.000411531,0.000411531,0.000411531
71,168.65,0.67297,0.61456,0.84816,0.92432,0.93802,0.97264,0.81846,0.66077,0.4827,0.85181,0.000408438,0.000408438,0.000408438
72,170.699,0.65297,0.59601,0.85018,0.87487,0.94391,0.96499,0.82046,0.64083,0.4802,0.85061,0.000405344,0.000405344,0.000405344
73,173,0.64534,0.5708,0.85563,0.92958,0.90291,0.96836,0.8182,0.64354,0.47707,0.8505,0.00040225,0.00040225,0.00040225
74,176.263,0.64826,0.576,0.85037,0.94124,0.90249,0.96429,0.80204,0.66406,0.46604,0.85305,0.000399156,0.000399156,0.000399156
75,178.362,0.6446,0.56801,0.84976,0.92591,0.94184,0.96975,0.81236,0.64343,0.46092,0.8505,0.000396063,0.000396063,0.000396063
76,180.428,0.63819,0.572,0.85322,0.9537,0.9462,0.97714,0.81748,0.66503,0.46083,0.85215,0.000392969,0.000392969,0.000392969
77,182.404,0.64355,0.57183,0.85386,0.96498,0.9416,0.97789,0.82257,0.65166,0.45871,0.85014,0.000389875,0.000389875,0.000389875
78,184.422,0.65941,0.59195,0.85323,0.91495,0.93874,0.96584,0.81539,0.65246,0.48334,0.85127,0.000386781,0.000386781,0.000386781
79,186.52,0.64931,0.57118,0.85551,0.89743,0.93497,0.95786,0.80007,0.67726,0.48488,0.85645,0.000383688,0.000383688,0.000383688
