epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,120.547,0.74842,0.91122,0.88023,0.77337,0.83843,0.83798,0.68827,0.70276,0.71702,0.872,0.00020425,0.00020425,0.00020425
70,121.834,0.72883,0.9017,0.90273,0.81241,0.83997,0.84402,0.69135,0.70511,0.70367,0.87369,0.000198063,0.000198063,0.000198063
71,123.84,0.78418,0.90345,0.88046,0.80689,0.83694,0.84634,0.68373,0.7194,0.69539,0.8764,0.000191875,0.000191875,0.000191875
72,125.785,0.72147,0.85046,0.87119,0.80273,0.83607,0.8481,0.68483,0.73017,0.68748,0.8778,0.000185688,0.000185688,0.000185688
73,127.131,0.79692,0.95057,0.87219,0.78882,0.84858,0.85819,0.70101,0.73105,0.68299,0.87837,0.0001795,0.0001795,0.0001795
74,128.371,0.71586,0.82061,0.86839,0.77448,0.87758,0.85615,0.70372,0.72171,0.67384,0.87612,0.000173313,0.000173313,0.000173313
75,129.672,0.711,0.85207,0.87148,0.78363,0.88848,0.85786,0.70521,0.71224,0.66712,0.87425,0.000167125,0.000167125,0.000167125
76,130.931,0.73569,0.84424,0.88861,0.78304,0.89178,0.86742,0.71367,0.70796,0.6634,0.87317,0.000160938,0.000160938,0.000160938
77,132.21,0.73416,0.90631,0.88921,0.80295,0.89163,0.8764,0.7244,0.70607,0.65871,0.87344,0.00015475,0.00015475,0.00015475
78,133.473,0.7513,0.90843,0.87356,0.81571,0.88993,0.87688,0.72672,0.70608,0.65971,0.87197,0.000148563,0.000148563,0.000148563
79,134.761,0.67306,0.76903,0.86813,0.82253,0.89186,0.89744,0.74011,0.71125,0.66073,0.87232,0.000142375,0.000142375,0.000142375
80,136.055,0.71901,0.80565,0.87008,0.83554,0.82985,0.88999,0.73891,0.70857,0.65427,0.8724,0.000136187,0.000136187,0.000136187
81,138.013,0.76143,0.83542,0.91753,0.8432,0.83435,0.89029,0.73698,0.71388,0.64961,0.87384,0.00013,0.00013,0.00013
82,139.848,0.68056,0.79411,0.85471,0.8187,0.84594,0.89462,0.73803,0.71333,0.64852,0.87406,0.000123812,0.000123812,0.000123812
83,141.242,0.76097,0.85788,0.85477,0.81772,0.86755,0.89424,0.74026,0.71353,0.64884,0.87364,0.000117625,0.000117625,0.000117625
84,142.496,0.72202,0.83855,0.8904,0.82441,0.83738,0.89215,0.73469,0.7168,0.64217,0.87507,0.000111438,0.000111438,0.000111438
85,143.712,0.71022,0.79584,0.86598,0.77259,0.93361,0.89187,0.73251,0.71537,0.64137,0.87516,0.00010525,0.00010525,0.00010525
86,144.95,0.80117,0.90184,0.94879,0.79042,0.9409,0.8943,0.74033,0.71615,0.63638,0.87574,9.90625e-05,9.90625e-05,9.90625e-05
87,146.206,0.69656,0.76379,0.86594,0.79175,0.9474,0.89117,0.73363,0.71631,0.63055,0.87614,9.2875e-05,9.2875e-05,9.2875e-05
88,147.428,0.68895,0.74854,0.87675,0.83149,0.90031,0.89451,0.74178,0.71355,0.63033,0.87518,8.66875e-05,8.66875e-05,8.66875e-05
89,148.7,0.69911,0.8238,0.8648,0.84072,0.90398,0.89679,0.7384,0.7095,0.62473,0.8734,8.05e-05,8.05e-05,8.05e-05
90,149.978,0.76247,0.92297,0.85715,0.84021,0.90431,0.88976,0.73156,0.70629,0.62943,0.87195,7.43125e-05,7.43125e-05,7.43125e-05
91,154.642,0.66873,0.70535,0.87482,0.84218,0.90674,0.90733,0.74555,0.70533,0.62365,0.87207,6.8125e-05,6.8125e-05,6.8125e-05
92,156.261,0.77314,0.88223,0.90028,0.82701,0.91396,0.91795,0.75694,0.70521,0.61461,0.87245,6.19375e-05,6.19375e-05,6.19375e-05
93,157.479,0.66252,0.70784,0.87519,0.82409,0.91547,0.9227,0.76123,0.70719,0.61181,0.87334,5.575e-05,5.575e-05,5.575e-05
94,158.699,0.67959,0.72155,0.89983,0.81196,0.91772,0.92454,0.76385,0.71473,0.61479,0.87615,4.95625e-05,4.95625e-05,4.95625e-05
95,159.912,0.64654,0.71021,0.88256,0.83412,0.89815,0.91726,0.75535,0.72306,0.6186,0.88003,4.3375e-05,4.3375e-05,4.3375e-05
96,161.135,0.68914,0.73797,0.86442,0.81355,0.9001,0.91583,0.74797,0.73085,0.62237,0.88269,3.71875e-05,3.71875e-05,3.71875e-05
97,162.344,0.66644,0.6856,0.86303,0.82635,0.89392,0.92194,0.7553,0.73094,0.62057,0.88349,3.1e-05,3.1e-05,3.1e-05
98,163.54,0.65776,0.68912,0.86712,0.82571,0.89998,0.92218,0.75904,0.72785,0.61798,0.88234,2.48125e-05,2.48125e-05,2.48125e-05
99,165.072,0.69895,0.79191,0.92531,0.82798,0.90293,0.92152,0.75997,0.72207,0.61473,0.88108,1.8625e-05,1.8625e-05,1.8625e-05
100,166.958,0.65286,0.70819,0.88354,0.82952,0.90992,0.9243,0.76489,0.71807,0.61734,0.88022,1.24375e-05,1.24375e-05,1.24375e-05
