epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,1232.8,1.40645,0.70496,0.85229,0.92182,0.92067,0.94898,0.50184,1.53561,0.73453,0.86032,0.000566027,0.000566027,0.000566027
63,1251.91,1.37506,0.69502,0.85065,0.92499,0.92257,0.95459,0.50489,1.55458,0.75443,0.86476,0.00055188,0.00055188,0.00055188
64,1272.84,1.42053,0.7059,0.84924,0.92184,0.91622,0.94945,0.49133,1.56943,0.7425,0.86949,0.000537733,0.000537733,0.000537733
65,1291.7,1.39363,0.68679,0.84362,0.94733,0.89648,0.95556,0.49616,1.50695,0.73961,0.86124,0.000523586,0.000523586,0.000523586
66,1311.56,1.39207,0.695,0.84414,0.91207,0.91816,0.94565,0.50062,1.53978,0.73919,0.86405,0.000509438,0.000509438,0.000509438
67,1332.22,1.3878,0.68605,0.84743,0.92279,0.91933,0.94513,0.47895,1.58439,0.75974,0.86519,0.000495291,0.000495291,0.000495291
68,1352.29,1.37444,0.68007,0.84507,0.92818,0.92946,0.95442,0.50123,1.54994,0.73238,0.86457,0.000481144,0.000481144,0.000481144
69,1372.95,1.36999,0.68511,0.84467,0.93684,0.91984,0.95897,0.49555,1.56392,0.72969,0.86482,0.000466997,0.000466997,0.000466997
70,1392.29,1.36187,0.67445,0.83787,0.93164,0.93391,0.95734,0.50188,1.55204,0.73132,0.86178,0.00045285,0.00045285,0.00045285
71,1413,1.33883,0.66316,0.83516,0.9261,0.92605,0.9461,0.49389,1.5481,0.72347,0.86166,0.000438703,0.000438703,0.000438703
72,1432.12,1.33184,0.66413,0.84016,0.92207,0.92077,0.95819,0.50398,1.527,0.71194,0.86031,0.000424556,0.000424556,0.000424556
73,1451.66,1.36578,0.68058,0.84281,0.91943,0.92365,0.94746,0.48729,1.55986,0.73942,0.86585,0.000410409,0.000410409,0.000410409
74,1471.37,1.3593,0.67729,0.84609,0.91821,0.91518,0.93691,0.49548,1.52633,0.74745,0.86429,0.000396262,0.000396262,0.000396262
75,1490.41,1.34416,0.66269,0.83422,0.93229,0.92116,0.95016,0.50672,1.5427,0.7187,0.86035,0.000382115,0.000382115,0.000382115
76,1510.95,1.34263,0.65798,0.83892,0.92859,0.91082,0.95122,0.51096,1.52671,0.71958,0.86392,0.000367967,0.000367967,0.000367967
77,1529.84,1.3283,0.65908,0.83952,0.9224,0.92409,0.94835,0.50441,1.51587,0.7183,0.85944,0.00035382,0.00035382,0.00035382
78,1550.57,1.30753,0.64975,0.83832,0.90224,0.91527,0.953,0.50393,1.53104,0.71997,0.86164,0.000339673,0.000339673,0.000339673
